game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
07ec9915-5c86-4d7f-b1ad-190dc40a490b,45,Live Chess,Chess.com,2023.07.11,-,JosephGAMER34,jibrealfiaraz,0-1,383,,767,,,,jibrealfiaraz,767,JosephGAMER34,383,384,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
fcc328f0-86cc-4808-b56f-2d7fda6515b0,46,Live Chess,Chess.com,2023.07.11,-,JM34aa,jibrealfiaraz,1-0,486,,754,,,,JM34aa,486,jibrealfiaraz,754,-268,,JM34aa won by resignation,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
27ff5b20-a1ad-4513-b41f-c1f04bb84eb3,47,Live Chess,Chess.com,2023.07.11,-,jibrealfiaraz,ahmedWael21,0-1,746,,766,,,,ahmedWael21,766,jibrealfiaraz,746,20,,ahmedWael21 won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
9fd078ef-9761-438c-ac54-45590636c671,48,Live Chess,Chess.com,2023.07.11,-,jibrealfiaraz,TeachMePlzNo,0-1,746,,613,,,,TeachMePlzNo,613,jibrealfiaraz,746,-133,,TeachMePlzNo won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
016b8d9e-c2d9-4e19-a57b-63680238a428,49,Live Chess,Chess.com,2023.07.12,-,EldarCobra,jibrealfiaraz,0-1,787,,755,,,,jibrealfiaraz,755,EldarCobra,787,-32,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
2402527f-3466-4226-996f-c0ca460523ea,50,Live Chess,Chess.com,2023.07.12,-,SirAr7,jibrealfiaraz,0-1,802,,764,,,,jibrealfiaraz,764,SirAr7,802,-38,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
4475350d-e37d-4e97-b90c-6c7ac1f92255,1,Live Chess,Chess.com,2023.06.28,-,jibrealfiaraz,fiaraziqbal,0-1,717,,1162,,,,fiaraziqbal,1162,jibrealfiaraz,717,445,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
2373be0a-05a3-4ab9-bfee-3448d7205f67,2,Live Chess,Chess.com,2023.06.29,-,fiaraziqbal,jibrealfiaraz,1-0,1176,,717,,,,fiaraziqbal,1176,jibrealfiaraz,717,459,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
08803f69-ca6d-4c16-a924-9d1cef2c3582,3,Live Chess,Chess.com,2023.06.29,-,jibrealfiaraz,fiaraziqbal,0-1,717,,1176,,,,fiaraziqbal,1176,jibrealfiaraz,717,459,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
edca555e-3db7-422f-962e-75068ef8cc7a,4,Live Chess,Chess.com,2023.06.29,-,fiaraziqbal,jibrealfiaraz,1-0,1176,,717,,,,fiaraziqbal,1176,jibrealfiaraz,717,459,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
6bbdf35a-2c15-42ba-a1af-794256b327b9,5,Live Chess,Chess.com,2023.06.29,-,paritosh_7,jibrealfiaraz,0-1,697,,725,,,,jibrealfiaraz,725,paritosh_7,697,28,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
9ac181e4-43a0-4752-8772-70e69c61cdcb,6,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,manatha,1/2-1/2,725,,723,,,,draw,,draw,,0,,Game drawn - insufficient material,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
8b6e2f89-eb11-4394-be9c-574643499403,7,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,vinayp98,1-0,736,,812,,,,jibrealfiaraz,736,vinayp98,812,-76,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
7b6b26b4-c814-47c5-9dc1-d2fcac1d1aff,8,Live Chess,Chess.com,2023.06.30,-,Armagediton,jibrealfiaraz,0-1,712,,744,,,,jibrealfiaraz,744,Armagediton,712,32,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
a3a3d02a-5a47-43ce-b68f-902cd53dc446,9,Live Chess,Chess.com,2023.06.30,-,leo01chris,jibrealfiaraz,0-1,575,,749,,,,jibrealfiaraz,749,leo01chris,575,174,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
ebe5cf60-60c6-45ac-97c0-fc9e19f26536,10,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,MiIg_94,1/2-1/2,755,,1098,,,,draw,,draw,,0,,Game drawn by stalemate,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
f2a85ade-e61b-4ef6-abd3-83eef75f130c,11,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,notgood9999,1-0,768,,993,,,,jibrealfiaraz,768,notgood9999,993,-225,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
5fc25ffd-2d30-4f09-8fe7-98ab7d3cd4fc,12,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,notexpert420,0-1,760,,793,,,,notexpert420,793,jibrealfiaraz,760,33,,notexpert420 won by checkmate,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
7d5a3049-9de2-4e1c-9316-177dda6d1b0e,13,Live Chess,Chess.com,2023.06.30,-,Shah7967,jibrealfiaraz,1-0,945,,756,,,,Shah7967,945,jibrealfiaraz,756,189,,Shah7967 won by checkmate,180+2,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
ce500ff4-242d-48cc-95ce-f49addecb604,14,Live Chess,Chess.com,2023.06.30,-,jibrealfiaraz,fiaraziqbal,1-0,756,,1176,,,,jibrealfiaraz,756,fiaraziqbal,1176,-420,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
23a1dca7-416b-439d-940f-1f624697a547,15,Live Chess,Chess.com,2023.06.30,-,fiaraziqbal,jibrealfiaraz,1-0,1176,,756,,,,fiaraziqbal,1176,jibrealfiaraz,756,420,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
6a3cef24-6908-4282-9b55-08362dc31090,16,Live Chess,Chess.com,2023.07.02,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
1886838a-f228-4122-b081-48911633a170,17,Live Chess,Chess.com,2023.07.02,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
7dff8c75-964a-4598-b22f-526b9c939e4d,18,Live Chess,Chess.com,2023.07.02,-,jibrealfiaraz,fiaraziqbal,1-0,756,,1179,,,,jibrealfiaraz,756,fiaraziqbal,1179,-423,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
2ef37895-f6f8-4bb2-9ef6-9a317e108557,19,Live Chess,Chess.com,2023.07.03,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
265984ba-ce8c-48c5-b299-ccf8fb7ff8b8,20,Live Chess,Chess.com,2023.07.03,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
40dad385-4705-442a-984a-47e1502e4223,21,Live Chess,Chess.com,2023.07.04,-,K1llth3f1sh,jibrealfiaraz,1-0,1101,,756,,,,K1llth3f1sh,1101,jibrealfiaraz,756,345,,K1llth3f1sh won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
1c4e72c7-1247-4c93-a4ba-c7a9b14eaa3a,22,Live Chess,Chess.com,2023.07.04,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
53c64aea-ab0e-40d1-be1f-f204506ba2ed,23,Live Chess,Chess.com,2023.07.04,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
29de51c6-bb79-427c-a3f6-2561305a214d,24,Live Chess,Chess.com,2023.07.04,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
3169d655-b342-4c2d-a705-11f6c73958ca,25,Live Chess,Chess.com,2023.07.04,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
3495cdfe-bbe4-47e6-8bbb-5c9864803ab6,26,Live Chess,Chess.com,2023.07.04,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
ed6cc965-1d13-4386-83e0-98a565a31030,27,Live Chess,Chess.com,2023.07.04,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
fd78d22c-ba0b-4064-8579-09fd7e826b23,28,Live Chess,Chess.com,2023.07.05,-,fiaraziqbal,jibrealfiaraz,1-0,1179,,756,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
4c9e1bd9-eae7-4d91-8d21-777fab538df3,29,Live Chess,Chess.com,2023.07.05,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
293d2b7c-6aa5-4646-a527-85662ea6c494,30,Live Chess,Chess.com,2023.07.05,-,fiaraziqbal,jibrealfiaraz,0-1,1179,,756,,,,jibrealfiaraz,756,fiaraziqbal,1179,-423,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
95b5403a-c9e0-420b-8092-ae021c701acc,31,Live Chess,Chess.com,2023.07.05,-,jibrealfiaraz,fiaraziqbal,0-1,756,,1179,,,,fiaraziqbal,1179,jibrealfiaraz,756,423,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
3551e026-3a99-497a-bf36-2bc74e6536be,32,Live Chess,Chess.com,2023.07.05,-,Edu_Brain,jibrealfiaraz,0-1,718,,763,,,,jibrealfiaraz,763,Edu_Brain,718,45,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
f635afae-48b9-49ba-a025-63b140024846,33,Live Chess,Chess.com,2023.07.05,-,Konta_rutu,jibrealfiaraz,1-0,745,,754,,,,Konta_rutu,745,jibrealfiaraz,754,-9,,Konta_rutu won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
27c309ec-572c-42f8-882d-d4679b3e4497,34,Live Chess,Chess.com,2023.07.05,-,jibrealfiaraz,pkchess05,1-0,756,,446,,,,jibrealfiaraz,756,pkchess05,446,310,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
6aa2eb31-ef7e-416f-ba61-4a6dcf4c220d,35,Live Chess,Chess.com,2023.07.05,-,JackMwape,jibrealfiaraz,0-1,1022,,769,,,,jibrealfiaraz,769,JackMwape,1022,-253,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
ddadb2af-a661-417b-a790-20c06a02cc54,36,Live Chess,Chess.com,2023.07.05,-,jibrealfiaraz,brook_012,1-0,779,,865,,,,jibrealfiaraz,779,brook_012,865,-86,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
3a3d7bb5-ae5a-47ae-84b6-acba762c94fa,37,Live Chess,Chess.com,2023.07.06,-,fiaraziqbal,jibrealfiaraz,1-0,1171,,779,,,,fiaraziqbal,1171,jibrealfiaraz,779,392,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
98a79a8b-76a1-4290-a746-1f36eda30881,38,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,pumpkinJack06,1-0,789,,850,,,,jibrealfiaraz,789,pumpkinJack06,850,-61,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
090635bd-c6db-4d17-8b48-486b424f6b50,39,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,bazlothbrok,1-0,798,,814,,,,jibrealfiaraz,798,bazlothbrok,814,-16,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
565957ed-0bd3-410b-a940-950cfabe8688,40,Live Chess,Chess.com,2023.07.07,-,SonofThunder777,jibrealfiaraz,0-1,746,,805,,,,jibrealfiaraz,805,SonofThunder777,746,59,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
59ef42cc-95fd-481d-bfec-0fa597a2fc25,41,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,winzston,0-1,798,,835,,,,winzston,835,jibrealfiaraz,798,37,,winzston won on time,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
25d0e73f-1dd2-4357-a32a-c2f67d21fdf4,42,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,Paoli24,1-0,806,,780,,,,jibrealfiaraz,806,Paoli24,780,26,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
713b9c98-6bec-4b59-b5d2-7c278d3e6b01,43,Live Chess,Chess.com,2023.07.07,-,Rom090775,jibrealfiaraz,1-0,803,,798,,,,Rom090775,803,jibrealfiaraz,798,5,,Rom090775 won on time,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
194838e7-4bf4-4b6b-b2df-ba162a287300,44,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,fiaraziqbal,0-1,798,,1171,,,,fiaraziqbal,1171,jibrealfiaraz,798,373,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
69346dfd-9943-4d90-8a62-2e9861ac6113,45,Live Chess,Chess.com,2023.07.07,-,fiaraziqbal,jibrealfiaraz,0-1,1171,,798,,,,jibrealfiaraz,798,fiaraziqbal,1171,-373,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
4825e302-869b-47c0-aa5b-59806b4caa6f,46,Live Chess,Chess.com,2023.07.07,-,jibrealfiaraz,fiaraziqbal,0-1,798,,1171,,,,fiaraziqbal,1171,jibrealfiaraz,798,373,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
ce30c524-a7a8-4e1f-8831-477c099298e8,47,Live Chess,Chess.com,2023.07.07,-,fiaraziqbal,jibrealfiaraz,1-0,1171,,798,,,,fiaraziqbal,1171,jibrealfiaraz,798,373,,fiaraziqbal won by resignation,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
1df15f6d-b966-4100-90a6-d50ab3cc852d,48,Live Chess,Chess.com,2023.07.08,-,jibrealfiaraz,fiaraziqbal,0-1,798,,1171,,,,fiaraziqbal,1171,jibrealfiaraz,798,373,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
d00e7cea-85a9-469e-8cba-c55a40176f30,49,Live Chess,Chess.com,2023.07.08,-,fiaraziqbal,jibrealfiaraz,1-0,1171,,798,,,,fiaraziqbal,1171,jibrealfiaraz,798,373,,fiaraziqbal won by checkmate,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
56a42ec4-0292-4303-b3a4-7b26ba21ad04,50,Live Chess,Chess.com,2023.07.09,-,kiraly777,jibrealfiaraz,0-1,764,,805,,,,jibrealfiaraz,805,kiraly777,764,41,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:24+0000,blitz2.pgn
5ed01cbc-d3ff-4e23-b754-c8e0ae1a67fa,1,Live Chess,Chess.com,2023.06.23,-,namandwivedi,jibrealfiaraz,0-1,705,,645,,,,jibrealfiaraz,645,namandwivedi,705,-60,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
4dec76ff-e366-4a7f-840e-9867c4f19b63,2,Live Chess,Chess.com,2023.06.23,-,moneypack,jibrealfiaraz,0-1,541,,651,,,,jibrealfiaraz,651,moneypack,541,110,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
1c1ad0a7-2991-4d85-9e1b-93b8685cf921,3,Live Chess,Chess.com,2023.06.23,-,A_Flash000,jibrealfiaraz,0-1,487,,656,,,,jibrealfiaraz,656,A_Flash000,487,169,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
2ba972b0-b739-4218-9380-b89a0adcbab3,4,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,sertan5454,1/2-1/2,658,,745,,,,draw,,draw,,0,,Game drawn - insufficient material,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
7a39b6b6-c214-42c0-8ad0-3980796344ca,5,Live Chess,Chess.com,2023.06.23,-,Tirante,jibrealfiaraz,0-1,677,,667,,,,jibrealfiaraz,667,Tirante,677,-10,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
063477db-c985-40c9-b34d-fb2169d2c532,6,Live Chess,Chess.com,2023.06.23,-,VladimirLvovich,jibrealfiaraz,1-0,841,,663,,,,VladimirLvovich,841,jibrealfiaraz,663,178,,VladimirLvovich won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
1993ce75-b1c9-47d8-a056-04c1f63269f2,7,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,yusufpratikno,1-0,666,,435,,,,jibrealfiaraz,666,yusufpratikno,435,231,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
566515a2-aace-4b87-81f4-bef30e18cebc,8,Live Chess,Chess.com,2023.06.23,-,Kreuzheben,jibrealfiaraz,1-0,1054,,664,,,,Kreuzheben,1054,jibrealfiaraz,664,390,,Kreuzheben won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
8f059413-4b30-417e-8cc1-f84e2646d599,9,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,Di7doShwaggins,0-1,654,,605,,,,Di7doShwaggins,605,jibrealfiaraz,654,-49,,Di7doShwaggins won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
6a3545d5-70f5-4c0c-9a29-848f5cf7ebe8,10,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,VladimirLvovich,1-0,665,,796,,,,jibrealfiaraz,665,VladimirLvovich,796,-131,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
9e186685-8752-4484-99db-e38b7603fa97,11,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,KilaueaFire,1/2-1/2,668,,819,,,,draw,,draw,,0,,Game drawn by stalemate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
aa2acb99-9146-4b37-8064-312c66f76340,12,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,thandonosi,1-0,675,,604,,,,jibrealfiaraz,675,thandonosi,604,71,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
916b8a9b-646e-409d-9749-7775298f8478,13,Live Chess,Chess.com,2023.06.23,-,Mariuszek007,jibrealfiaraz,0-1,506,,679,,,,jibrealfiaraz,679,Mariuszek007,506,173,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
f78eee38-4816-4d23-8b5a-1b6d7f18e18c,14,Live Chess,Chess.com,2023.06.23,-,Krakonoss,jibrealfiaraz,1/2-1/2,836,,682,,,,draw,,draw,,0,,Game drawn by agreement,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
6df70458-2dd6-4463-a35b-ef7279c99d91,15,Live Chess,Chess.com,2023.06.23,-,kingchessrl,jibrealfiaraz,0-1,282,,684,,,,jibrealfiaraz,684,kingchessrl,282,402,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
a25552f3-b786-47a2-966a-6c7e5859eef1,16,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,feraolfeyissa,1-0,691,,645,,,,jibrealfiaraz,691,feraolfeyissa,645,46,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
f012f8b5-d7d6-4bb9-8cce-13079f7c152e,17,Live Chess,Chess.com,2023.06.23,-,swostky,jibrealfiaraz,0-1,366,,693,,,,jibrealfiaraz,693,swostky,366,327,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
2990be35-2251-4fbc-8166-3472f0a2310d,18,Live Chess,Chess.com,2023.06.23,-,xdimon,jibrealfiaraz,0-1,684,,701,,,,jibrealfiaraz,701,xdimon,684,17,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
3dd5f60b-605f-4994-81d9-45ebd10cc6e3,19,Live Chess,Chess.com,2023.06.23,-,jibrealfiaraz,Hiro1418,1/2-1/2,702,,742,,,,draw,,draw,,0,,Game drawn by stalemate,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
ca7b0270-666d-4b58-a5ef-9e157ff151a7,20,Live Chess,Chess.com,2023.06.23,-,kushh122,jibrealfiaraz,1-0,678,,693,,,,kushh122,678,jibrealfiaraz,693,-15,,kushh122 won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
fd721b50-ed5d-45ac-a7c3-b06644fe77e8,21,Live Chess,Chess.com,2023.06.25,-,jibrealfiaraz,liz-shoyo,1-0,701,,679,,,,jibrealfiaraz,701,liz-shoyo,679,22,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
4ae8691e-2dc8-4874-902f-4c13a4eb5e74,22,Live Chess,Chess.com,2023.06.25,-,jibrealfiaraz,gmabhijeetpandey,0-1,693,,731,,,,gmabhijeetpandey,731,jibrealfiaraz,693,38,,gmabhijeetpandey won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
a210b0c3-4d5f-48a4-91a3-fc684a21e771,23,Live Chess,Chess.com,2023.06.25,-,jibrealfiaraz,vladimir342,1-0,702,,726,,,,jibrealfiaraz,702,vladimir342,726,-24,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
e7eaf01c-bab4-4dae-a76e-4cbf6ceb51b2,24,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,lucien57,0-1,699,,956,,,,lucien57,956,jibrealfiaraz,699,257,,lucien57 won by resignation,180,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
63134548-d32f-458f-acf6-04a19088fc88,25,Live Chess,Chess.com,2023.06.26,-,nemfixam,jibrealfiaraz,1-0,746,,692,,,,nemfixam,746,jibrealfiaraz,692,54,,nemfixam won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
b6f85bd0-306d-4461-a162-5cb448d7206b,26,Live Chess,Chess.com,2023.06.26,-,Yvory93,jibrealfiaraz,1-0,774,,686,,,,Yvory93,774,jibrealfiaraz,686,88,,Yvory93 won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
04e23367-9277-43ed-8f0c-ebd568d5a75e,27,Live Chess,Chess.com,2023.06.26,-,fiaraziqbal,jibrealfiaraz,1-0,1155,,686,,,,fiaraziqbal,1155,jibrealfiaraz,686,469,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
6c50a89e-07c2-40dd-aa17-81d3d2c1de5d,28,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,fiaraziqbal,0-1,686,,1155,,,,fiaraziqbal,1155,jibrealfiaraz,686,469,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
e0fab572-afe7-45d0-91c6-ce7ea6c8c3c9,29,Live Chess,Chess.com,2023.06.26,-,fiaraziqbal,jibrealfiaraz,1-0,1155,,686,,,,fiaraziqbal,1155,jibrealfiaraz,686,469,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
9b3f1432-a044-43c3-8c7b-dc47a9ce28e7,30,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,fiaraziqbal,0-1,686,,1155,,,,fiaraziqbal,1155,jibrealfiaraz,686,469,,fiaraziqbal won by checkmate,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
2d0e547e-fd19-4015-ad56-1a07366fab14,31,Live Chess,Chess.com,2023.06.26,-,fiaraziqbal,jibrealfiaraz,1-0,1155,,686,,,,fiaraziqbal,1155,jibrealfiaraz,686,469,,fiaraziqbal won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
4a72bfa6-2f20-4b04-8992-676a2327b220,32,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,AlThePal36,1-0,693,,645,,,,jibrealfiaraz,693,AlThePal36,645,48,,jibrealfiaraz won on time,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
05d3ae07-c109-4a9a-8bac-34f2cf24200a,33,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,familyfriendlyleo,1-0,700,,636,,,,jibrealfiaraz,700,familyfriendlyleo,636,64,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
03d411cf-04d0-4721-a5b1-03b5283d3808,34,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,Sir-John09,1-0,709,,723,,,,jibrealfiaraz,709,Sir-John09,723,-14,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:27+0000,blitz3.pgn
6822ee56-e741-4528-a959-a7b7d1395843,35,Live Chess,Chess.com,2023.06.26,-,jibrealfiaraz,sourabh-134,0-1,702,,764,,,,sourabh-134,764,jibrealfiaraz,702,62,,sourabh-134 won by resignation,180+2,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
0cdd9ef4-bad3-43fc-906d-f224f21ce02f,36,Live Chess,Chess.com,2023.06.27,-,jibrealfiaraz,ByrnRagnar,1-0,711,,734,,,,jibrealfiaraz,711,ByrnRagnar,734,-23,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:28+0000,blitz3.pgn
